fips_cd,geo_id,county_name,sex_ratio17_21,median_age17_21,pct_blck17_21,pct_hisplat17_21
08117,0500000US08117,"Summit County, Colorado",117.7,38.6,0.193286515044134,14.6833322595194
08119,0500000US08119,"Teller County, Colorado",103.5,50.4,0.772138009509489,7.39626935424879
08121,0500000US08121,"Washington County, Colorado",113.8,41,1.90318576748035,10.8605709557302
08123,0500000US08123,"Weld County, Colorado",103.1,34.8,1.35132620400466,30.0294022777461
08125,0500000US08125,"Yuma County, Colorado",103.6,38.1,1.30732099758648,24.9296057924377
09001,0500000US09001,"Fairfield County, Connecticut",96,40.7,11.4661988235614,20.5280799961524
09003,0500000US09003,"Hartford County, Connecticut",95.5,40.2,13.8542190608878,18.8170738764082
09005,0500000US09005,"Litchfield County, Connecticut",99.5,47.6,1.77993789658431,7.13433238828136
09007,0500000US09007,"Middlesex County, Connecticut",96.7,45.9,5.41539059841525,6.66897574255019
09009,0500000US09009,"New Haven County, Connecticut",94,40.4,13.8171566150256,19.201828040673
09011,0500000US09011,"New London County, Connecticut",101.4,41.4,5.97850117600722,11.4464703062821
09013,0500000US09013,"Tolland County, Connecticut",101.7,37.5,3.1294964028777,6.02384758859579
09015,0500000US09015,"Windham County, Connecticut",99.4,41.2,2.26861110872681,12.484657047458
10001,0500000US10001,"Kent County, Delaware",93.8,38.2,25.7327380357401,7.52618309843512
10003,0500000US10003,"New Castle County, Delaware",94.8,38.8,25.2287461978375,10.5262879797946
10005,0500000US10005,"Sussex County, Delaware",94.5,50.7,11.1794740327715,9.38281099788502
11001,0500000US11001,"District of Columbia, District of Columbia",91,34.3,44.6618185650673,11.2686158611382
12001,0500000US12001,"Alachua County, Florida",93.5,32.1,19.853279308834,10.4974816327565
12003,0500000US12003,"Baker County, Florida",115,37,12.595079098668,2.89968931900154
12005,0500000US12005,"Bay County, Florida",99.7,40.8,10.3680589247122,6.8820844175892
12007,0500000US12007,"Bradford County, Florida",126.8,39.1,19.3497565167574,4.55814952735606
12009,0500000US12009,"Brevard County, Florida",96.8,47,9.72018358536703,11.013958405713
12011,0500000US12011,"Broward County, Florida",96.1,40.7,28.5434191189584,30.8900101367191
12013,0500000US12013,"Calhoun County, Florida",123.6,41.7,12.0969487123999,6.04486763326841
12015,0500000US12015,"Charlotte County, Florida",96.3,59.7,5.42586170517808,7.80904256182474
12017,0500000US12017,"Citrus County, Florida",95.6,56.8,2.517644580217,6.16770251764458
12019,0500000US12019,"Clay County, Florida",97.9,39.9,11.0116130702517,10.5114004105257
12021,0500000US12021,"Collier County, Florida",98,51.5,6.61807900814653,28.5259806275265
12023,0500000US12023,"Columbia County, Florida",108.7,40.3,17.7420053418032,6.6267234534036
12027,0500000US12027,"DeSoto County, Florida",130.7,40.9,12.4724483498398,31.9070150174861
12029,0500000US12029,"Dixie County, Florida",128.5,45.5,7.59834740434704,4.33506975630202
12031,0500000US12031,"Duval County, Florida",94.9,36.5,29.4360084340891,10.6334415904747
12033,0500000US12033,"Escambia County, Florida",98.5,37.5,21.8001555697743,6.00260955750436
12035,0500000US12035,"Flagler County, Florida",92.8,52,9.76310059005339,10.939695139084
12037,0500000US12037,"Franklin County, Florida",130.1,47.2,12.7943100065402,5.85349901896665
12039,0500000US12039,"Gadsden County, Florida",90.1,41.7,55.2777338186422,10.7318065697556
12041,0500000US12041,"Gilchrist County, Florida",108.9,42.2,4.92707922743398,6.27850667267301
12043,0500000US12043,"Glades County, Florida",123.5,47.9,13.9867027825659,21.6695395222852
12045,0500000US12045,"Gulf County, Florida",135.5,46,14.725419269977,3.80138112463006
12047,0500000US12047,"Hamilton County, Florida",145.9,40.8,34.287554569527,10.2053961210907
12049,0500000US12049,"Hardee County, Florida",115.9,35.6,5.78183520599251,44.2688826466916
12051,0500000US12051,"Hendry County, Florida",113.4,35.1,10.8090975937524,55.1231014985167
12053,0500000US12053,"Hernando County, Florida",94.2,48.5,5.16270403064624,14.9056878747502
12055,0500000US12055,"Highlands County, Florida",96.1,53.7,8.96475379049954,21.1427837191373
12057,0500000US12057,"Hillsborough County, Florida",96.8,37.6,16.5240774627361,29.5909811895796
12059,0500000US12059,"Holmes County, Florida",119.8,41.7,7.08898175517277,3.14952604219753
12061,0500000US12061,"Indian River County, Florida",94.3,54.2,8.24673105403729,12.8954063872609
12063,0500000US12063,"Jackson County, Florida",122.2,42.3,26.9061934383257,5.10329331974119
12065,0500000US12065,"Jefferson County, Florida",112.4,47.2,32.9677195418258,4.40124956612287
12067,0500000US12067,"Lafayette County, Florida",161.1,40.7,16.5647848495745,14.4911902193456
12069,0500000US12069,"Lake County, Florida",94.9,46.8,10.5186117384198,16.775227364228
12071,0500000US12071,"Lee County, Florida",97,48.9,8.12135842956673,22.6081454195475
12073,0500000US12073,"Leon County, Florida",90.5,31.6,30.9621432131012,6.73758012132043
12075,0500000US12075,"Levy County, Florida",95.8,47.5,8.37186261558785,8.91677675033025
12077,0500000US12077,"Liberty County, Florida",131.8,39.5,14.861650181545,6.66082383873795
12079,0500000US12079,"Madison County, Florida",119.1,43.9,36.8068251066423,6.17694310564512
12081,0500000US12081,"Manatee County, Florida",94.4,49,8.29255567037465,16.7413835025226
12083,0500000US12083,"Marion County, Florida",93.1,48.3,12.605164537276,14.3493568628298
12085,0500000US12085,"Martin County, Florida",98.5,52.9,5.63910486789664,14.1097629529506
12086,0500000US12086,"Miami-Dade County, Florida",95.8,40.4,16.2825502125747,68.5069363257231
12087,0500000US12087,"Monroe County, Florida",109.5,48,7.15675307621225,25.1167258401829
12089,0500000US12089,"Nassau County, Florida",98.8,46.1,5.51236269945306,4.78009311576188
12091,0500000US12091,"Okaloosa County, Florida",104.2,36.9,9.60282942216699,9.80404339721837
12093,0500000US12093,"Okeechobee County, Florida",117.2,40.6,8.62121059522611,26.3621714170611
12095,0500000US12095,"Orange County, Florida",97.1,35.7,20.737203969789,32.5854339412277
12097,0500000US12097,"Osceola County, Florida",98.3,36.3,10.871845839545,55.4535391540527
12099,0500000US12099,"Palm Beach County, Florida",95.1,45,18.6177326592103,23.1322148507358
12101,0500000US12101,"Pasco County, Florida",95.5,44.1,5.86459704349907,16.6934978009347
12103,0500000US12103,"Pinellas County, Florida",93.3,48.5,10.2764227981741,10.1799707512299
12105,0500000US12105,"Polk County, Florida",97.1,40.1,15.0275959548369,24.8838950680644
12107,0500000US12107,"Putnam County, Florida",99,45.1,15.9815166719073,10.3285165488673
12109,0500000US12109,"St. Johns County, Florida",95.8,43.8,5.34991193870332,7.63498968854902
12111,0500000US12111,"St. Lucie County, Florida",96.5,45.3,20.4230450494302,20.0163894528326
12113,0500000US12113,"Santa Rosa County, Florida",105.4,40.1,5.87539667471317,5.96707260842442
12115,0500000US12115,"Sarasota County, Florida",92.1,56.5,4.34694505003075,9.67936534555686
12117,0500000US12117,"Seminole County, Florida",94.6,39.5,11.91445113419,22.4843917823108
12119,0500000US12119,"Sumter County, Florida",98.9,68.1,7.30985196528841,5.98421486629756
12121,0500000US12121,"Suwannee County, Florida",108.3,43,11.7180677483109,9.9829939789493
12123,0500000US12123,"Taylor County, Florida",125.5,43.5,22.4565756823821,4.29648010293172
12125,0500000US12125,"Union County, Florida",190,39.2,18.3198067034261,5.87324205439564
12127,0500000US12127,"Volusia County, Florida",96,46.4,10.9006656547306,15.0941264579989
12129,0500000US12129,"Wakulla County, Florida",121.6,42.6,13.5107410089307,4.02787834902245
12131,0500000US12131,"Walton County, Florida",102.9,44.3,4.21476802439556,6.45420387715095
12133,0500000US12133,"Washington County, Florida",120.5,41.4,14.9401750582189,3.9267646350277
13001,0500000US13001,"Appling County, Georgia",104.5,39.9,19.7093305959263,10.1248041493328
13003,0500000US13003,"Atkinson County, Georgia",100,35.8,16.1083565122748,26.7988874108115
13005,0500000US13005,"Bacon County, Georgia",97,37,15.8022037086805,8.54608976081699
13007,0500000US13007,"Baker County, Georgia",99.7,51.2,39.0368852459016,0.136612021857924
13009,0500000US13009,"Baldwin County, Georgia",102.5,35.9,41.47369860516,2.4888321633695
13011,0500000US13011,"Banks County, Georgia",102,41.7,2.62443939981175,7.41376446486906
13013,0500000US13013,"Barrow County, Georgia",97.1,36.2,12.4996956341766,12.3049015072196
13015,0500000US13015,"Bartow County, Georgia",99.1,38.2,10.3172395891275,9.234434679423
13017,0500000US13017,"Ben Hill County, Georgia",90,39.5,37.2106515054824,6.46864303533098
13019,0500000US13019,"Berrien County, Georgia",97.6,39.6,9.76092333058533,5.46303929651003
13021,0500000US13021,"Bibb County, Georgia",88.7,36.2,54.3382404553605,3.56962816905003
13023,0500000US13023,"Bleckley County, Georgia",87.6,37.4,27.8697659608343,3.35137716924057
13025,0500000US13025,"Brantley County, Georgia",98.2,40.7,2.3406374501992,2.46237273129703
13027,0500000US13027,"Brooks County, Georgia",93.3,41.9,35.8742463393626,6.23231204626554
13029,0500000US13029,"Bryan County, Georgia",99.6,34.4,14.1942788483756,7.8584962336522
13031,0500000US13031,"Bulloch County, Georgia",95.7,29.4,27.8734224901111,4.2971055440447
13033,0500000US13033,"Burke County, Georgia",89.1,38.1,46.3827328628616,3.45837976146259
13035,0500000US13035,"Butts County, Georgia",116,38.9,28.0921843687375,3.55110220440882
13037,0500000US13037,"Calhoun County, Georgia",157.9,40.2,61.697247706422,5.08115737473536
13039,0500000US13039,"Camden County, Georgia",107.7,33.5,18.379534060749,7.25634031259216
13043,0500000US13043,"Candler County, Georgia",94.8,42.1,22.4621038125861,12.0073495636197
13045,0500000US13045,"Carroll County, Georgia",95,35.1,19.9768584990118,7.215249742403
13047,0500000US13047,"Catoosa County, Georgia",94.3,40.6,2.261057429083,3.20069844182364
13049,0500000US13049,"Charlton County, Georgia",141.7,40.6,27.6256443298969,6.66881443298969
13051,0500000US13051,"Chatham County, Georgia",93.2,36.3,40.359547512847,6.65366416227125
13053,0500000US13053,"Chattahoochee County, Georgia",190.6,24.5,19.4692122102171,16.867722647645
13055,0500000US13055,"Chattooga County, Georgia",106.1,40,9.77186922644389,5.52253193027552
13057,0500000US13057,"Cherokee County, Georgia",97.9,39.3,7.26898209074784,10.919112738647
13059,0500000US13059,"Clarke County, Georgia",91.3,28.7,27.7686337220641,10.9762471235228
13061,0500000US13061,"Clay County, Georgia",97.5,49.3,56.3302115851544,0.381546999653139
13063,0500000US13063,"Clayton County, Georgia",88.3,32.7,70.5257614622794,13.3276708512409
13065,0500000US13065,"Clinch County, Georgia",98.3,38.5,25.5454950274603,6.2342288852605
13067,0500000US13067,"Cobb County, Georgia",94.9,37.1,27.4911475409836,13.2699016393443
13069,0500000US13069,"Coffee County, Georgia",107.5,36.8,28.6470916186582,12.0191414235272
13071,0500000US13071,"Colquitt County, Georgia",100.6,37.4,23.4323144104804,19.8034934497817
13073,0500000US13073,"Columbia County, Georgia",96.6,37.5,16.8641507966346,7.14832052063212
13075,0500000US13075,"Cook County, Georgia",94.9,37.1,26.8326739585758,6.05073306958343
13077,0500000US13077,"Coweta County, Georgia",95.2,38.9,17.6259935968205,7.32225656877898
13079,0500000US13079,"Crawford County, Georgia",108.7,44.5,21.0708117443869,3.71741097129698
13081,0500000US13081,"Crisp County, Georgia",96.2,40.5,45.6733580198792,3.74196063145586
13083,0500000US13083,"Dade County, Georgia",99.1,42.4,1.12180469564151,2.476552442837
13085,0500000US13085,"Dawson County, Georgia",104.6,44.3,0.854896572780704,5.35836959010763
13087,0500000US13087,"Decatur County, Georgia",91.7,37.9,41.5609924190214,6.43004824259132
13089,0500000US13089,"DeKalb County, Georgia",90.3,36.2,52.8424774001693,8.50858253123377
13091,0500000US13091,"Dodge County, Georgia",111.8,41.9,30.0313604460152,3.9175668276171
13093,0500000US13093,"Dooly County, Georgia",122.6,43.5,49.2551532998441,7.13667070847047
13095,0500000US13095,"Dougherty County, Georgia",86.5,35.8,69.9176504463,3.03484019579614
13097,0500000US13097,"Douglas County, Georgia",91.3,36.7,48.3012820512821,10.2961259754738
13099,0500000US13099,"Early County, Georgia",89.6,40.3,52.9362804032184,2.31203181355775
13101,0500000US13101,"Echols County, Georgia",77.9,40.3,3.0885938769981,29.3687347602276
13103,0500000US13103,"Effingham County, Georgia",99.5,36.2,13.5796242592359,5.1081200353045
13105,0500000US13105,"Elbert County, Georgia",91,42.8,28.612553333676,6.0710430267825
13107,0500000US13107,"Emanuel County, Georgia",100.5,37.2,32.3101279739654,4.73195830951229
13109,0500000US13109,"Evans County, Georgia",101.8,36.8,28.4453117739987,11.9877334820184
13111,0500000US13111,"Fannin County, Georgia",95.2,52.9,0.313516945789348,2.62719263433606
13113,0500000US13113,"Fayette County, Georgia",95.3,43.2,24.0036324133483,7.52622466646298
13115,0500000US13115,"Floyd County, Georgia",94.1,38.1,14.0779961307403,11.6261073210467
13117,0500000US13117,"Forsyth County, Georgia",99.6,39,3.78142370012289,9.54409694247093
13119,0500000US13119,"Franklin County, Georgia",97.2,40.8,8.78482972136223,5.11265909872721
13121,0500000US13121,"Fulton County, Georgia",94.6,35.9,43.4881995966939,7.2246050881829
13123,0500000US13123,"Gilmer County, Georgia",99.3,49.2,0.602312622797694,12.0687989177698
13125,0500000US13125,"Glascock County, Georgia",85.3,43.1,10.1963486048915,1.75680330692387
13127,0500000US13127,"Glynn County, Georgia",89.3,42.3,25.4453438896329,6.73319663873514
13129,0500000US13129,"Gordon County, Georgia",96.5,39.1,3.19516709152495,16.4961413555889
13131,0500000US13131,"Grady County, Georgia",100,39.4,28.4361098327964,11.7387636140512
13133,0500000US13133,"Greene County, Georgia",99.5,51,32.9884621634798,6.39185309571529
13135,0500000US13135,"Gwinnett County, Georgia",96.2,35.7,28.2981112382117,21.601045856374
13137,0500000US13137,"Habersham County, Georgia",89.6,38.8,3.28402560797081,16.0421264229685
13139,0500000US13139,"Hall County, Georgia",99.8,37.5,7.09756424049221,28.954948612564
13141,0500000US13141,"Hancock County, Georgia",121.5,47,73.6245954692557,1.2713823393435
13143,0500000US13143,"Haralson County, Georgia",97.7,40,4.83072258716524,2.05490988714839
13145,0500000US13145,"Harris County, Georgia",102,43.4,15.7390138710805,4.08264366476279
13147,0500000US13147,"Hart County, Georgia",98.8,44.8,19.439708617483,3.77014879107254
13149,0500000US13149,"Heard County, Georgia",98.8,41.6,9.86013986013986,2.7972027972028
13151,0500000US13151,"Henry County, Georgia",91.8,37.2,46.6855440272172,7.33639033873592
13153,0500000US13153,"Houston County, Georgia",95.3,35.9,31.529312494959,6.66534307004101
13155,0500000US13155,"Irwin County, Georgia",117.4,40.1,27.8419136765471,4.09776391055642
13157,0500000US13157,"Jackson County, Georgia",99.4,38.2,7.4229065940763,8.6146887146359
13159,0500000US13159,"Jasper County, Georgia",96,42.8,18.3657963807156,4.05442740710043
13161,0500000US13161,"Jeff Davis County, Georgia",101.3,39.7,13.0888632820443,12.6414966447502
13163,0500000US13163,"Jefferson County, Georgia",94.6,40.5,52.4446142093201,3.97886427298192
13165,0500000US13165,"Jenkins County, Georgia",95.8,43.2,31.5426204992523,7.75336477625676
13167,0500000US13167,"Johnson County, Georgia",147.6,41.9,33.5742018981881,2.6962899050906
13169,0500000US13169,"Jones County, Georgia",96.3,40.4,24.4089479450118,1.91893133547726
13171,0500000US13171,"Lamar County, Georgia",95.8,38.1,27.9298777188616,2.6945135807813
13173,0500000US13173,"Lanier County, Georgia",93.9,36.8,22.645331172777,6.70447640267369
13175,0500000US13175,"Laurens County, Georgia",91.6,39.5,38.362261696679,2.7864720946303
13177,0500000US13177,"Lee County, Georgia",101.4,37.5,22.788582665069,3.15850923280179
13179,0500000US13179,"Liberty County, Georgia",102.3,28.9,41.4104517051637,12.6278484160786
13181,0500000US13181,"Lincoln County, Georgia",96.1,47.1,28.9617486338798,2.09471766848816
13183,0500000US13183,"Long County, Georgia",107.7,33.7,23.1674594462739,11.3550432979632
13185,0500000US13185,"Lowndes County, Georgia",94.3,30.7,37.1254374686002,6.01514003252808
13187,0500000US13187,"Lumpkin County, Georgia",95.6,35.9,1.50054236471014,5.05905749065927
13189,0500000US13189,"McDuffie County, Georgia",89.2,38.6,40.9260367284945,3.35527224191099
13191,0500000US13191,"McIntosh County, Georgia",101.6,50.6,32.2469223275175,2.4532813745461
13193,0500000US13193,"Macon County, Georgia",114.3,40,60.5596107055961,4.38767234387672
13195,0500000US13195,"Madison County, Georgia",95.3,40.3,8.6571256604026,6.12251722062462
13197,0500000US13197,"Marion County, Georgia",93.7,45.2,30.3979902155229,8.01269337564459
13199,0500000US13199,"Meriwether County, Georgia",93.4,42.7,39.3000629265695,2.5025412653081
13201,0500000US13201,"Miller County, Georgia",91.6,43.2,27.6737967914439,2.97459893048128
13205,0500000US13205,"Mitchell County, Georgia",112.1,39.1,46.5360072926162,4.89061075660893
